uid,timestamp,latitude,longitude,altitude,vertical_velocity,fix_quality,num_satellites,hdop,rssi
f49ae83e,221633.000,-37.5499374,175.2595569,20.899,0.0065000000000008384,2,29,0.51,-96
f49ae83e,221635.000,-37.5499368,175.259557,20.889,-0.005000000000000782,2,29,0.51,-97
f49ae83e,221637.000,-37.549937,175.2595579,20.826,-0.03149999999999942,2,29,0.51,-95
f49ae83e,221639.000,-37.5499377,175.259559,20.762,-0.03200000000000003,2,30,0.51,-101
f49ae83e,221641.000,-37.5499379,175.259559,20.652,-0.054999999999999716,2,30,0.51,-96
f49ae83e,221643.000,-37.5499369,175.2595598,20.546,-0.053000000000000824,2,30,0.51,-104
f49ae83e,221645.000,-37.5499376,175.2595604,20.463,-0.041499999999999204,2,30,0.51,-107
f49ae83e,221647.000,-37.5499361,175.2595644,20.458,-0.002500000000001279,2,30,0.51,-101
f49ae83e,221649.000,-37.5499342,175.2595664,20.494,0.018000000000000682,2,30,0.51,-98
f49ae83e,221651.000,-37.5499331,175.2595661,20.631,0.06850000000000023,2,30,0.51,-99
f49ae83e,221653.000,-37.5499342,175.2595666,20.608,-0.011499999999999844,2,30,0.51,-100
f49ae83e,221655.000,-37.5499335,175.2595635,20.595,-0.0065000000000008384,2,30,0.51,-97
f49ae83e,221657.000,-37.549934,175.2595609,20.657,0.031000000000000583,2,30,0.51,-106
f49ae83e,221659.000,-37.5499347,175.2595616,20.803,0.0730000000000004,2,30,0.51,-101
f49ae83e,221701.000,-37.5499369,175.2595643,20.833,0.014999999999998792,2,30,0.51,-95
f49ae83e,221703.000,-37.5499356,175.2595612,20.879,0.023000000000001464,2,30,0.51,-101
f49ae83e,221705.000,-37.5499348,175.2595593,20.888,0.0045000000000001705,2,30,0.51,-96
f49ae83e,221707.000,-37.5499353,175.2595576,20.837,-0.025500000000000966,2,30,0.51,-95
f49ae83e,221709.000,-37.5499348,175.2595556,20.734,-0.05149999999999899,2,30,0.51,-94
f49ae83e,221711.000,-37.5499336,175.2595532,20.639,-0.04750000000000121,2,30,0.51,-95
f49ae83e,221713.000,-37.5499329,175.2595521,20.513,-0.06299999999999883,2,30,0.51,-82
f49ae83e,221715.000,-37.549933,175.2595513,20.349,-0.08200000000000074,2,30,0.51,-83
f49ae83e,221717.000,-37.5499343,175.2595509,20.258,-0.04550000000000054,2,30,0.51,-81
f49ae83e,221719.000,-37.5499349,175.2595503,20.175,-0.041499999999999204,2,30,0.51,-90
f49ae83e,221721.000,-37.5499343,175.2595495,20.048,-0.06350000000000122,2,30,0.51,-80
f49ae83e,221723.000,-37.5499331,175.2595487,19.953,-0.04749999999999943,2,30,0.51,-86
f49ae83e,221725.000,-37.5499325,175.2595483,19.849,-0.0519999999999996,2,30,0.51,-88
f49ae83e,221727.000,-37.5499329,175.2595472,19.705,-0.07200000000000095,2,30,0.51,-85
f49ae83e,221729.000,-37.5499329,175.2595472,19.559,-0.07299999999999862,2,30,0.51,-85
f49ae83e,221731.000,-37.5499322,175.2595465,19.508,-0.025500000000000966,2,30,0.51,-85
f49ae83e,221733.000,-37.5499314,175.2595462,19.461,-0.0235000000000003,2,30,0.51,-86
f49ae83e,221735.000,-37.5499316,175.2595451,19.387,-0.036999999999999034,2,30,0.51,-83
f49ae83e,221737.000,-37.5499327,175.2595448,19.432,0.022499999999999076,2,30,0.51,-86
f49ae83e,221739.000,-37.5499336,175.2595434,19.438,0.0030000000000001137,2,31,0.49,-88
f49ae83e,221741.000,-37.5499334,175.2595421,19.483,0.022500000000000853,2,31,0.49,-88
f49ae83e,221743.000,-37.549933,175.2595413,19.546,0.03149999999999942,2,31,0.49,-87
f49ae83e,221745.000,-37.5499325,175.2595405,19.653,0.05349999999999966,2,30,0.52,-88
f49ae83e,221747.000,-37.5499319,175.2595402,19.762,0.05450000000000088,2,30,0.52,-87
f49ae83e,221749.000,-37.5499312,175.2595398,19.772,0.004999999999999005,2,30,0.52,-87
f49ae83e,221751.000,-37.5499308,175.2595396,19.742,-0.014999999999998792,2,30,0.52,-87
f49ae83e,221753.000,-37.5499308,175.2595397,19.689,-0.026500000000000412,2,30,0.52,-86
f49ae83e,221755.000,-37.5499302,175.2595392,19.604,-0.042500000000000426,2,30,0.52,-84
f49ae83e,221757.000,-37.5499304,175.2595388,19.664,0.030000000000001137,2,30,0.52,-89
f49ae83e,221759.000,-37.5499314,175.2595379,19.672,0.0039999999999995595,2,30,0.52,-81
f49ae83e,221801.000,-37.5499337,175.2595381,19.765,0.046499999999999986,2,29,0.53,-86
f49ae83e,221803.000,-37.5499349,175.259538,19.813,0.023999999999999133,2,29,0.53,-85
f49ae83e,221805.000,-37.549936,175.2595382,19.973,0.08000000000000007,2,29,0.53,-85
f49ae83e,221807.000,-37.5499371,175.2595372,20.113,0.07000000000000028,2,29,0.53,-86
f49ae83e,221809.000,-37.549938,175.2595356,20.18,0.033500000000000085,2,29,0.53,-85
f49ae83e,221811.000,-37.5499392,175.2595348,20.237,0.028499999999999304,2,29,0.53,-83
f49ae83e,221813.000,-37.5499405,175.2595331,20.246,0.0045000000000001705,2,29,0.53,-82
f49ae83e,221815.000,-37.5499421,175.259532,20.351,0.05250000000000021,2,29,0.53,-83
f49ae83e,221817.000,-37.5499428,175.2595317,20.406,0.027499999999999858,2,29,0.53,-84
f49ae83e,221819.000,-37.5499434,175.2595304,20.439,0.016500000000000625,2,29,0.53,-83
f49ae83e,221821.000,-37.5499439,175.2595309,20.451,0.006000000000000227,2,29,0.53,-84
f49ae83e,221823.000,-37.5499432,175.2595313,20.431,-0.009999999999999787,2,28,0.54,-82
f49ae83e,221825.000,-37.549942,175.2595309,20.349,-0.04100000000000037,2,26,0.56,-84
f49ae83e,221827.000,-37.549941,175.2595313,20.265,-0.041999999999999815,2,28,0.54,-84
f49ae83e,221829.000,-37.5499408,175.2595327,20.266,0.0004999999999988347,2,30,0.52,-83
f49ae83e,221831.000,-37.5499411,175.2595337,20.266,0.0,2,30,0.52,-83
f49ae83e,221833.000,-37.5499412,175.2595326,20.243,-0.011499999999999844,2,30,0.52,-84
f49ae83e,221835.000,-37.5499413,175.2595317,20.271,0.014000000000001123,2,30,0.52,-86
f49ae83e,221837.000,-37.5499414,175.2595315,20.308,0.018499999999999517,2,30,0.52,-82
f49ae83e,221839.000,-37.5499418,175.2595321,20.409,0.050499999999999545,2,30,0.52,-84
f49ae83e,221841.000,-37.5499418,175.2595327,20.468,0.029500000000000526,2,30,0.52,-85
f49ae83e,221843.000,-37.5499413,175.2595323,20.535,0.033500000000000085,2,30,0.52,-84
f49ae83e,221845.000,-37.5499412,175.2595309,20.631,0.04800000000000004,2,30,0.52,-84
f49ae83e,221847.000,-37.5499409,175.25953,20.665,0.01699999999999946,2,30,0.52,-84
f49ae83e,221849.000,-37.5499409,175.2595291,20.724,0.029500000000000526,2,30,0.52,-84
f49ae83e,221851.000,-37.5499411,175.2595287,20.749,0.01249999999999929,2,30,0.53,-83
f49ae83e,221853.000,-37.5499417,175.2595287,20.766,0.00849999999999973,2,30,0.53,-84
f49ae83e,221855.000,-37.5499421,175.2595293,20.777,0.005500000000001393,2,30,0.53,-85
f49ae83e,221857.000,-37.5499424,175.25953,20.805,0.013999999999999346,2,30,0.53,-84
f49ae83e,221859.000,-37.5499422,175.2595306,20.841,0.018000000000000682,2,30,0.53,-84
f49ae83e,221901.000,-37.5499425,175.2595308,20.874,0.01649999999999885,2,30,0.53,-83
f49ae83e,221903.000,-37.5499428,175.2595315,20.846,-0.013999999999999346,2,30,0.53,-84
f49ae83e,221905.000,-37.5499433,175.2595321,20.808,-0.019000000000000128,2,30,0.53,-85
f49ae83e,221907.000,-37.5499436,175.2595327,20.758,-0.025000000000000355,2,30,0.53,-86
f49ae83e,221909.000,-37.5499436,175.2595331,20.671,-0.04349999999999987,2,30,0.53,-85
f49ae83e,221911.000,-37.5499438,175.2595333,20.614,-0.028499999999999304,2,30,0.53,-84
f49ae83e,221913.000,-37.5499438,175.2595333,20.626,0.006000000000000227,2,30,0.53,-84
f49ae83e,221915.000,-37.5499438,175.2595331,20.524,-0.051000000000000156,2,30,0.52,-85
f49ae83e,221917.000,-37.5499431,175.2595325,20.506,-0.009000000000000341,2,30,0.53,-85
f49ae83e,221919.000,-37.5499432,175.2595327,20.464,-0.021000000000000796,2,30,0.53,-86
f49ae83e,221921.000,-37.5499433,175.259534,20.481,0.008500000000001506,2,30,0.53,-86
f49ae83e,221923.000,-37.5499432,175.2595352,20.58,0.04949999999999832,2,29,0.54,-86
f49ae83e,221925.000,-37.5499431,175.2595365,20.687,0.053500000000001435,2,30,0.53,-84
f49ae83e,221927.000,-37.549943,175.2595365,20.761,0.036999999999999034,2,30,0.53,-85
f49ae83e,221929.000,-37.5499434,175.2595359,20.77,0.0045000000000001705,2,28,0.55,-85
f49ae83e,221931.000,-37.5499437,175.2595368,20.775,0.0024999999999995026,2,28,0.55,-85
f49ae83e,221933.000,-37.5499442,175.2595385,20.84,0.03250000000000064,2,27,0.55,-85
f49ae83e,221935.000,-37.549943999999996,175.2595394,20.866,0.0129999999999999,2,29,0.53,-85
f49ae83e,221937.000,-37.5499441,175.259539,20.882,0.008000000000000895,2,29,0.53,-85
f49ae83e,221939.000,-37.5499449,175.2595399,20.921,0.019499999999998963,2,29,0.53,-85
f49ae83e,221941.000,-37.5499457,175.2595408,20.975,0.027000000000001023,2,29,0.53,-84
f49ae83e,221943.000,-37.5499462,175.2595404,20.9,-0.03750000000000142,2,29,0.53,-85
f49ae83e,221945.000,-37.5499465,175.2595399,20.863,-0.018499999999999517,2,29,0.53,-85
f49ae83e,221947.000,-37.5499465,175.2595404,20.882,0.009500000000000952,2,29,0.53,-84
f49ae83e,221949.000,-37.5499459,175.2595399,20.856,-0.0129999999999999,2,29,0.53,-84
f49ae83e,221951.000,-37.5499454,175.2595401,20.795,-0.03049999999999997,2,29,0.53,-84
f49ae83e,221953.000,-37.5499447,175.2595411,20.698,-0.048500000000000654,2,29,0.53,-85
f49ae83e,221955.000,-37.5499438,175.2595409,20.631,-0.033500000000000085,2,29,0.53,-85
f49ae83e,221957.000,-37.5499432,175.2595416,20.654,0.011499999999999844,2,29,0.53,-85
f49ae83e,221959.000,-37.549943,175.2595408,20.647,-0.0035000000000007248,2,29,0.53,-85
f49ae83e,222001.000,-37.5499434,175.2595405,20.678,0.01550000000000118,2,29,0.53,-85
f49ae83e,222003.000,-37.5499437,175.25954,20.631,-0.0235000000000003,2,29,0.53,-85
f49ae83e,222005.000,-37.5499439,175.2595394,20.655,0.012000000000000455,2,29,0.53,-87
f49ae83e,222007.000,-37.5499438,175.2595386,20.576,-0.03950000000000031,2,29,0.53,-87
f49ae83e,222009.000,-37.549943999999996,175.2595376,20.563,-0.0065000000000008384,2,29,0.53,-86
f49ae83e,222011.000,-37.5499443,175.2595373,20.6,0.018500000000001293,2,29,0.53,-87
f49ae83e,222013.000,-37.549943999999996,175.2595369,20.691,0.045499999999998764,2,29,0.53,-86
f49ae83e,222015.000,-37.5499434,175.2595361,20.686,-0.0024999999999995026,2,30,0.52,-89
f49ae83e,222017.000,-37.5499428,175.2595362,20.681,-0.0024999999999995026,2,30,0.52,-87
f49ae83e,222019.000,-37.5499423,175.259536,20.587,-0.0470000000000006,2,30,0.52,-86
f49ae83e,222021.000,-37.549942,175.2595362,20.417,-0.08499999999999908,2,30,0.52,-86
f49ae83e,222023.000,-37.5499419,175.2595359,20.263,-0.07699999999999996,2,30,0.52,-84
f49ae83e,222025.000,-37.5499415,175.2595364,20.162,-0.05050000000000132,2,30,0.52,-86
f49ae83e,222027.000,-37.5499412,175.2595371,20.053,-0.054499999999999105,2,31,0.51,-86
f49ae83e,222029.000,-37.5499413,175.2595375,19.95,-0.05150000000000077,2,31,0.51,-86
f49ae83e,222031.000,-37.5499415,175.2595383,19.937,-0.006499999999999062,2,31,0.51,-84
f49ae83e,222033.000,-37.5499414,175.2595388,19.824,-0.05649999999999977,2,31,0.51,-86
f49ae83e,222035.000,-37.5499416,175.2595384,19.862,0.01899999999999835,2,31,0.51,-85
f49ae83e,222037.000,-37.5499413,175.2595378,19.895,0.016500000000000625,2,31,0.51,-85
f49ae83e,222039.000,-37.5499409,175.259537,19.945,0.025000000000000355,2,31,0.51,-84
f49ae83e,222041.000,-37.5499408,175.2595364,20.085,0.07000000000000028,2,31,0.51,-83
f49ae83e,222043.000,-37.5499404,175.2595362,20.136,0.02549999999999919,2,31,0.51,-84
f49ae83e,222045.000,-37.5499401,175.2595363,20.233,0.048500000000000654,2,31,0.51,-83
f49ae83e,222047.000,-37.5499397,175.2595366,20.321,0.04400000000000048,2,31,0.51,-86
f49ae83e,222049.000,-37.5499394,175.2595367,20.37,0.024499999999999744,2,31,0.51,-83
f49ae83e,222051.000,-37.5499394,175.2595373,20.502,0.06599999999999895,2,31,0.51,-84
f49ae83e,222053.000,-37.5499395,175.2595378,20.58,0.0389999999999997,2,31,0.51,-84
f49ae83e,222055.000,-37.5499394,175.2595386,20.761,0.09050000000000047,2,31,0.51,-84
f49ae83e,222057.000,-37.5499391,175.2595386,20.822,0.03049999999999997,2,31,0.51,-86
f49ae83e,222059.000,-37.5499393,175.2595385,20.938,0.05799999999999983,2,31,0.51,-85
f49ae83e,222101.000,-37.5499396,175.2595384,21.002,0.03200000000000003,2,31,0.51,-86
f49ae83e,222103.000,-37.54994,175.2595383,21.167,0.08250000000000135,2,31,0.51,-83
f49ae83e,222105.000,-37.5499403,175.2595375,21.204,0.018499999999999517,2,31,0.51,-84
f49ae83e,222107.000,-37.5499406,175.2595373,21.292,0.04400000000000048,2,31,0.51,-94
f49ae83e,222109.000,-37.5499401,175.259537,21.18,-0.05600000000000094,2,32,0.48,-91
f49ae83e,222111.000,-37.54994,175.2595371,21.214,0.01699999999999946,2,32,0.48,-91
f49ae83e,222113.000,-37.5499395,175.2595365,21.07,-0.07199999999999918,2,32,0.48,-97
f49ae83e,222113.000,-37.5499395,175.2595365,21.07,0.0,2,32,0.48,-97
f49ae83e,222113.000,-37.5499395,175.2595365,21.07,0.0,2,32,0.48,-97
f49ae83e,222119.000,-37.5499395,175.2595368,20.761,-0.05150000000000018,2,32,0.48,-91
f49ae83e,222121.000,-37.5499392,175.2595365,20.681,-0.03999999999999915,2,32,0.48,-92
f49ae83e,222123.000,-37.5499388,175.2595363,20.637,-0.02200000000000024,2,32,0.48,-97
f49ae83e,222125.000,-37.5499389,175.2595368,20.723,0.04299999999999926,2,32,0.48,-96
f49ae83e,222129.000,-37.549939,175.2595375,20.805,0.020500000000000185,2,32,0.48,-95
f49ae83e,222129.000,-37.549939,175.2595375,20.805,0.0,2,32,0.48,-95
f49ae83e,222129.000,-37.549939,175.2595375,20.805,0.0,2,32,0.48,-95
f49ae83e,222135.000,-37.5499385,175.2595362,20.565,-0.03999999999999974,2,32,0.48,-93
f49ae83e,222137.000,-37.549938,175.2595351,20.436,-0.06450000000000067,2,32,0.48,-97
f49ae83e,222139.000,-37.5499378,175.2595346,20.407,-0.014499999999999957,2,32,0.48,-94
f49ae83e,222141.000,-37.5499379,175.2595346,20.395,-0.006000000000000227,2,32,0.48,-93
f49ae83e,222143.000,-37.5499376,175.2595347,20.274,-0.06049999999999933,2,32,0.48,-93
f49ae83e,222145.000,-37.5499375,175.2595346,20.318,0.02200000000000024,2,32,0.48,-94
f49ae83e,222147.000,-37.5499379,175.2595344,20.441,0.06149999999999878,2,32,0.48,-95
f49ae83e,222149.000,-37.5499379,175.259534,20.493,0.0259999999999998,2,32,0.48,-94
f49ae83e,222151.000,-37.5499382,175.2595342,20.68,0.09350000000000058,2,32,0.48,-96
f49ae83e,222151.000,-37.5499382,175.2595342,20.68,0.0,2,32,0.48,-96
f49ae83e,222151.000,-37.5499382,175.2595342,20.68,0.0,2,32,0.48,-96
f49ae83e,222203.000,-37.5499357,175.2595346,20.625,-0.00458333333333331,2,32,0.48,-99
f49ae83e,222205.000,-37.5499353,175.2595353,20.56,-0.03250000000000064,2,32,0.48,-92
f49ae83e,222207.000,-37.5499354,175.2595359,20.566,0.0030000000000001137,2,32,0.48,-102
f49ae83e,222207.000,-37.5499354,175.2595359,20.566,0.0,2,32,0.48,-102
f49ae83e,222207.000,-37.5499354,175.2595359,20.566,0.0,2,32,0.48,-102
f49ae83e,222217.000,-37.5499342,175.2595352,20.28,-0.028599999999999782,2,32,0.48,-98
f49ae83e,222219.000,-37.5499337,175.2595349,20.246,-0.017000000000001236,2,32,0.48,-110
f49ae83e,222223.000,-37.5499347,175.2595346,20.208,-0.009500000000000064,2,11,0.98,-105
f49ae83e,222225.000,-37.5499349,175.2595317,20.207,-0.0004999999999988347,2,12,0.95,-110
f49ae83e,222225.000,-37.5499349,175.2595317,20.207,0.0,2,12,0.95,-110
f49ae83e,222359.000,-37.5545002,175.2650604,-118.314,-1.473627659574468,2,23,0.58,-103
f49ae83e,222401.000,-37.5545379,175.26505,-154.944,-18.314999999999998,2,23,0.58,-102
f49ae83e,222403.000,-37.5546191,175.265043,-187.289,-16.1725,2,21,0.6,-107
f49ae83e,222425.000,-37.554489,175.2657589,-690.247,-22.861727272727272,2,24,0.57,-111
f49ae83e,222427.000,-37.5545069,175.2658208,-727.757,-18.754999999999995,2,24,0.55,-111
f49ae83e,222427.000,-37.5545069,175.2658208,-727.757,0.0,2,24,0.55,-111
f49ae83e,222427.000,-37.5545069,175.2658208,-727.757,0.0,2,24,0.55,-111
f49ae83e,222435.000,-37.5546591,175.2663451,-874.306,-18.31862500000001,2,23,0.57,-110
f49ae83e,222437.000,-37.5546071,175.2664938,-911.28,-18.486999999999966,2,27,0.52,-98
f49ae83e,222439.000,-37.5545243,175.2665957,-947.202,-17.961000000000013,2,25,0.55,-95
f49ae83e,222451.000,-37.5543558,175.2668384,-1157.425,-17.51858333333333,2,30,0.49,-104
f49ae83e,222451.000,-37.5543558,175.2668384,-1157.425,0.0,2,30,0.49,-104
f49ae83e,222451.000,-37.5543558,175.2668384,-1157.425,0.0,2,30,0.49,-104
f49ae83e,222457.000,-37.5540123,175.2668269,-1274.649,-19.537333333333322,2,31,0.49,-107
f49ae83e,222501.000,-37.554218,175.2669794,-1351.485,-19.209000000000003,2,31,0.49,-102
f49ae83e,222501.000,-37.554218,175.2669794,-1351.485,0.0,2,31,0.49,-102
f49ae83e,222501.000,-37.554218,175.2669794,-1351.485,0.0,2,31,0.49,-102
f49ae83e,222501.000,-37.554218,175.2669794,-1351.485,0.0,2,31,0.49,-102
f49ae83e,222517.000,-37.5539012,175.2674044,-1623.717,-17.014500000000012,2,30,0.5,-109
f49ae83e,222519.000,-37.5540047,175.2673709,-1656.03,-16.156499999999937,2,31,0.48,-86
f49ae83e,222521.000,-37.5541027,175.2675215,-1693.407,-18.688499999999976,2,29,0.5,-88
f49ae83e,222523.000,-37.5540992,175.2676972,-1729.175,-17.884000000000015,2,27,0.5,-90
f49ae83e,222523.000,-37.5540992,175.2676972,-1729.175,0.0,2,27,0.5,-90
f49ae83e,222523.000,-37.5540992,175.2676972,-1729.175,0.0,2,27,0.5,-90
f49ae83e,222529.000,-37.5539982,175.2679319,-1829.88,-16.784166666666692,2,25,0.53,-94
f49ae83e,222529.000,-37.5539982,175.2679319,-1829.88,0.0,2,25,0.53,-94
f49ae83e,222529.000,-37.5539982,175.2679319,-1829.88,0.0,2,25,0.53,-94
f49ae83e,222543.000,-37.5540265,175.2682122,-1986.222,-11.167285714285706,2,27,0.51,-94
f49ae83e,222545.000,-37.5540396,175.2682768,-2007.824,-10.801000000000045,2,26,0.52,-90
f49ae83e,222549.000,-37.5540569,175.268344,-2047.448,-9.906000000000006,2,27,0.49,-95
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,-8.885499999999979,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
f49ae83e,222551.000,-37.5540351,175.2684122,-2065.219,0.0,2,28,0.5,-103
